,Course Subject,Course Number,Course Name,Topic,URI
2218,COMM,215,Business Statistics,probability,http://dbpedia.org/resource/Poisson_distribution
2219,COMM,215,Business Statistics,chi-square tests,http://dbpedia.org/resource/Chi-squared_test
2220,COMM,215,Business Statistics,contingency table,http://dbpedia.org/resource/Contingency_table
2221,COMM,215,Business Statistics,goodness-of-fit,http://dbpedia.org/resource/Goodness_of_fit
2222,COMM,215,Business Statistics,linear regression,http://dbpedia.org/resource/Linear_regression
2223,COMM,210,Contemporary Business Thinking,inclination,http://dbpedia.org/resource/Orbital_inclination
2224,COMM,210,Contemporary Business Thinking,project management,http://dbpedia.org/resource/Project_management
2225,COMM,210,Contemporary Business Thinking,complete group,http://dbpedia.org/resource/Complete_group
2226,COMM,320,Entrepreneurship,entrepreneurship,http://dbpedia.org/resource/Entrepreneurship
2227,COMM,320,Entrepreneurship,accountancy,http://dbpedia.org/resource/Accounting
2228,COMM,320,Entrepreneurship,human resources management,http://dbpedia.org/resource/Human_resource_management
2229,COMM,320,Entrepreneurship,operations management,http://dbpedia.org/resource/Operations_management
2230,COMM,320,Entrepreneurship,communication,http://dbpedia.org/resource/Communication
2231,COMM,217,Financial Accounting,financial statements,http://dbpedia.org/resource/Financial_statement
2232,COMM,217,Financial Accounting,accounting principles,http://dbpedia.org/resource/Accounting
2233,COMM,308,Introduction to Finance,finance theory,http://dbpedia.org/resource/Finance
2234,COMM,308,Introduction to Finance,financial securities,http://dbpedia.org/resource/Security_(finance)
2235,COMM,308,Introduction to Finance,capital budgeting,http://dbpedia.org/resource/Capital_budgeting
2236,COMM,305,Managerial Accounting,accounting,http://dbpedia.org/resource/Accounting
2237,COMM,223,Marketing Management I,Marketing Management,http://dbpedia.org/resource/Marketing
2238,COMM,223,Marketing Management I,buyer behaviour,http://dbpedia.org/resource/Consumer_behaviour
2239,COMM,222,Organizational Behaviour and Theory,group behaviour,http://dbpedia.org/resource/Group_dynamics
2240,COMM,225,Production and Operations Management,Operations Management,http://dbpedia.org/resource/Operations_management
2241,COMM,225,Production and Operations Management,forecasting,http://dbpedia.org/resource/Forecasting
2242,COMM,225,Production and Operations Management,total quality management,http://dbpedia.org/resource/Total_quality_management
2243,COMM,225,Production and Operations Management,Mathematical modelling,http://dbpedia.org/resource/Mathematical_model
2244,COMP,476,Advanced Game Development,Game engine,http://dbpedia.org/resource/Game_engine
2245,COMP,476,Advanced Game Development,Artificial Intelligence,http://dbpedia.org/resource/Artificial_intelligence
2246,COMP,476,Advanced Game Development,AI,http://dbpedia.org/resource/Artificial_intelligence
2247,COMP,476,Advanced Game Development,player character,http://dbpedia.org/resource/Player_character
2248,COMP,476,Advanced Game Development,pathfinding,http://dbpedia.org/resource/Pathfinding
2249,COMP,476,Advanced Game Development,Physics,http://dbpedia.org/resource/Physics
2250,COMP,476,Advanced Game Development,collision detection,http://dbpedia.org/resource/Collision_detection
2251,COMP,476,Advanced Game Development,mobile gaming,http://dbpedia.org/resource/Mobile_game
2252,COMP,476,Advanced Game Development,realism,http://dbpedia.org/resource/Philosophical_realism
2253,COMP,476,Advanced Game Development,3D,http://dbpedia.org/resource/3D_computer_graphics
2254,COMP,345,Advanced Program Design with C++,Standard Template Library,http://dbpedia.org/resource/Standard_Template_Library
2255,COMP,345,Advanced Program Design with C++,STL,http://dbpedia.org/resource/Standard_Template_Library
2256,COMP,345,Advanced Program Design with C++,operator overloading,http://dbpedia.org/resource/Operator_overloading
2257,COMP,345,Advanced Program Design with C++,exception handling,http://dbpedia.org/resource/Exception_handling
2258,COMP,345,Advanced Program Design with C++,memory management,http://dbpedia.org/resource/Memory_management
2259,COMP,345,Advanced Program Design with C++,concurrency,http://dbpedia.org/resource/Concurrent_computing
2260,COMP,345,Advanced Program Design with C++,template metaprogramming,http://dbpedia.org/resource/Template_metaprogramming
2261,COMP,477,Animation for Computer Games,traditional animation,http://dbpedia.org/resource/Traditional_animation
2262,COMP,477,Animation for Computer Games,pipeline,http://dbpedia.org/resource/Graphics_pipeline
2263,COMP,477,Animation for Computer Games,interpolation,http://dbpedia.org/resource/Interpolation
2264,COMP,477,Animation for Computer Games,inverse kinematics,http://dbpedia.org/resource/Inverse_kinematics
2265,COMP,477,Animation for Computer Games,motion control,http://dbpedia.org/resource/Motion_control
2266,COMP,472,Artificial Intelligence,Artificial Intelligence,http://dbpedia.org/resource/Artificial_intelligence
2267,COMP,472,Artificial Intelligence,knowledge representation,http://dbpedia.org/resource/Knowledge_representation_and_reasoning
2268,COMP,472,Artificial Intelligence,heuristic,http://dbpedia.org/resource/Heuristic
2269,COMP,472,Artificial Intelligence,machine learning,http://dbpedia.org/resource/Machine_learning
2270,COMP,472,Artificial Intelligence,genetic algorithms,http://dbpedia.org/resource/Genetic_algorithm
2271,COMP,472,Artificial Intelligence,natural language processing,http://dbpedia.org/resource/Natural-language_processing
2272,COMP,339,Combinatorics,Combinatorics,http://dbpedia.org/resource/Combinatorics
2273,COMP,339,Combinatorics,General,http://dbpedia.org/resource/General_officer
2274,COMP,339,Combinatorics,Fibonacci,http://dbpedia.org/resource/Fibonacci_number
2275,COMP,339,Combinatorics,Stirling numbers,http://dbpedia.org/resource/Stirling_number
2276,COMP,339,Combinatorics,Catalan,http://dbpedia.org/resource/Catalan_language
2277,COMP,339,Combinatorics,subgraphs,http://dbpedia.org/resource/Glossary_of_graph_theory_terms
2278,COMP,339,Combinatorics,isomorphism,http://dbpedia.org/resource/Graph_isomorphism
2279,COMP,339,Combinatorics,Hamilton,http://dbpedia.org/resource/Hamilton_Academical_F.C.
2280,COMP,339,Combinatorics,Kuratowski,http://dbpedia.org/resource/Kazimierz_Kuratowski
2281,COMP,339,Combinatorics,theorem,http://dbpedia.org/resource/Theorem
2282,COMP,442,Compiler Design,lexical analysis,http://dbpedia.org/resource/Lexical_analysis
2283,COMP,442,Compiler Design,parsing,http://dbpedia.org/resource/Parsing
2284,COMP,442,Compiler Design,syntax,http://dbpedia.org/resource/Syntax
2285,COMP,442,Compiler Design,code optimization,http://dbpedia.org/resource/Program_optimization
2286,COMP,326,Computer Architecture,Computer Architecture,http://dbpedia.org/resource/Computer_architecture
2287,COMP,326,Computer Architecture,locality,http://dbpedia.org/resource/Locality_of_reference
2288,COMP,326,Computer Architecture,dependency theory,http://dbpedia.org/resource/Dependency_theory
2289,COMP,326,Computer Architecture,Instruction level parallelism,http://dbpedia.org/resource/Instruction-level_parallelism
2290,COMP,326,Computer Architecture,Instruction scheduling,http://dbpedia.org/resource/Instruction_scheduling
2291,COMP,326,Computer Architecture,parallelism,http://dbpedia.org/resource/Parallel_computing
2292,COMP,326,Computer Architecture,Shared memory,http://dbpedia.org/resource/Shared_memory
2293,COMP,326,Computer Architecture,computer,http://dbpedia.org/resource/Computer_network
2294,COMP,371,Computer Graphics,Computer Graphics,http://dbpedia.org/resource/Computer_graphics
2295,COMP,371,Computer Graphics,API,http://dbpedia.org/resource/Application_programming_interface
2296,COMP,371,Computer Graphics,systems architecture,http://dbpedia.org/resource/Systems_architecture
2297,COMP,371,Computer Graphics,2D,http://dbpedia.org/resource/2D_geometric_model
2298,COMP,371,Computer Graphics,3D,http://dbpedia.org/resource/3D_modeling
2299,COMP,371,Computer Graphics,realism,http://dbpedia.org/resource/Philosophical_realism
2300,COMP,371,Computer Graphics,global illumination,http://dbpedia.org/resource/Global_illumination
2301,COMP,371,Computer Graphics,computer animation,http://dbpedia.org/resource/Computer_animation
2302,COMP,108,Computer Science Industrial Experience Reflective Learning_I,Computer Science,http://dbpedia.org/resource/Computer_science
2303,COMP,208,Computer Science Industrial Experience Reflective Learning_II,Computer Science,http://dbpedia.org/resource/Computer_science
2304,COMP,490,Computer Science Project I,Computer Science,http://dbpedia.org/resource/Computer_science
2305,COMP,490,Computer Science Project I,Project I,http://dbpedia.org/resource/BMW_i3
2306,COMP,492,Computer Science Project II,Computer Science,http://dbpedia.org/resource/Computer_science
2307,COMP,492,Computer Science Project II,COMP,http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific
2308,COMP,425,Computer Vision,Computer Vision,http://dbpedia.org/resource/Computer_vision
2309,COMP,425,Computer Vision,perceptual organization,http://dbpedia.org/resource/Perception
2310,COMP,425,Computer Vision,OpenCV,http://dbpedia.org/resource/OpenCV
2311,COMP,445,Data Communication and Computer Networks,OSI,http://dbpedia.org/resource/OSI_model
2312,COMP,445,Data Communication and Computer Networks,Internet,http://dbpedia.org/resource/Internet_protocol_suite
2313,COMP,445,Data Communication and Computer Networks,Link layer,http://dbpedia.org/resource/Link_layer
2314,COMP,445,Data Communication and Computer Networks,error detection,http://dbpedia.org/resource/Error_detection_and_correction
2315,COMP,445,Data Communication and Computer Networks,Ethernet,http://dbpedia.org/resource/Ethernet
2316,COMP,445,Data Communication and Computer Networks,ATM,http://dbpedia.org/resource/Asynchronous_Transfer_Mode
2317,COMP,445,Data Communication and Computer Networks,Network layer,http://dbpedia.org/resource/Network_layer
2318,COMP,445,Data Communication and Computer Networks,multicast,http://dbpedia.org/resource/Multicast
2319,COMP,445,Data Communication and Computer Networks,Transport layer,http://dbpedia.org/resource/Transport_layer
2320,COMP,445,Data Communication and Computer Networks,connectionless,http://dbpedia.org/resource/Connectionless_communication
2321,COMP,445,Data Communication and Computer Networks,congestion control,http://dbpedia.org/resource/Network_congestion
2322,COMP,445,Data Communication and Computer Networks,QoS,http://dbpedia.org/resource/Quality_of_service
2323,COMP,445,Data Communication and Computer Networks,UDP,http://dbpedia.org/resource/User_Datagram_Protocol
2324,COMP,445,Data Communication and Computer Networks,TCP,http://dbpedia.org/resource/Transmission_Control_Protocol
2325,COMP,445,Data Communication and Computer Networks,Application layer,http://dbpedia.org/resource/Application_layer
2326,COMP,445,Data Communication and Computer Networks,DNS,http://dbpedia.org/resource/Domain_Name_System
2327,COMP,445,Data Communication and Computer Networks,file transfer,http://dbpedia.org/resource/File_transfer
2328,COMP,445,Data Communication and Computer Networks,network security,http://dbpedia.org/resource/Network_security
2329,COMP,445,Data Communication and Computer Networks,multimedia,http://dbpedia.org/resource/Multimedia
2330,COMP,445,Data Communication and Computer Networks,wireless networking,http://dbpedia.org/resource/Wireless_network
2331,COMP,352,Data Structures and Algorithms,Data Structures,http://dbpedia.org/resource/Data_structure
2332,COMP,352,Data Structures and Algorithms,COMP,http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific
2333,COMP,352,Data Structures and Algorithms,I/O,http://dbpedia.org/resource/O
2334,COMP,352,Data Structures and Algorithms,Standard Template Library,http://dbpedia.org/resource/Standard_Template_Library
2335,COMP,352,Data Structures and Algorithms,STL,http://dbpedia.org/resource/Standard_Template_Library
2336,COMP,352,Data Structures and Algorithms,operator overloading,http://dbpedia.org/resource/Operator_overloading
2337,COMP,352,Data Structures and Algorithms,exception handling,http://dbpedia.org/resource/Exception_handling
2338,COMP,352,Data Structures and Algorithms,memory management,http://dbpedia.org/resource/Memory_management
2339,COMP,352,Data Structures and Algorithms,concurrency,http://dbpedia.org/resource/Concurrent_computing
2340,COMP,352,Data Structures and Algorithms,template metaprogramming,http://dbpedia.org/resource/Template_metaprogramming
2341,COMP,451,Database Design,Query optimization,http://dbpedia.org/resource/Query_optimization
2342,COMP,451,Database Design,Transaction management,http://dbpedia.org/resource/Transaction_processing
2343,COMP,451,Database Design,database,http://dbpedia.org/resource/Database
2344,COMP,353,Databases,management systems,http://dbpedia.org/resource/Management_system
2345,COMP,353,Databases,database design,http://dbpedia.org/resource/Database_design
2346,COMP,353,Databases,relational data model,http://dbpedia.org/resource/Relational_model
2347,COMP,353,Databases,relational algebra,http://dbpedia.org/resource/Relational_algebra
2348,COMP,353,Databases,functional dependencies,http://dbpedia.org/resource/Functional_dependency
2349,COMP,353,Databases,SQL,http://dbpedia.org/resource/SQL
2350,COMP,353,Databases,integrity constraints,http://dbpedia.org/resource/Data_integrity
2351,COMP,353,Databases,database,http://dbpedia.org/resource/Relational_database
2352,COMP,353,Databases,Datalog,http://dbpedia.org/resource/Datalog
2353,COMP,353,Databases,data model,http://dbpedia.org/resource/Data_model
2354,COMP,465,Design and Analysis of Algorithms,Order statistics,http://dbpedia.org/resource/Order_statistic
2355,COMP,465,Design and Analysis of Algorithms,amortized analysis,http://dbpedia.org/resource/Amortized_analysis
2356,COMP,465,Design and Analysis of Algorithms,dynamic programming,http://dbpedia.org/resource/Dynamic_programming
2357,COMP,465,Design and Analysis of Algorithms,graph theory,http://dbpedia.org/resource/Graph_theory
2358,COMP,465,Design and Analysis of Algorithms,linear programming,http://dbpedia.org/resource/Linear_programming
2359,COMP,465,Design and Analysis of Algorithms,number theory,http://dbpedia.org/resource/Number_theory
2360,COMP,465,Design and Analysis of Algorithms,string matching,http://dbpedia.org/resource/String_searching_algorithm
2361,COMP,465,Design and Analysis of Algorithms,computational geometry,http://dbpedia.org/resource/Computational_geometry
2362,COMP,465,Design and Analysis of Algorithms,NP,http://dbpedia.org/resource/Noun_phrase
2363,COMP,361,Elementary Numerical Methods,Gaussian elimination,http://dbpedia.org/resource/Gaussian_elimination
2364,COMP,361,Elementary Numerical Methods,nonlinear,http://dbpedia.org/resource/Nonlinear_system
2365,COMP,361,Elementary Numerical Methods,Newton,http://dbpedia.org/resource/Isaac_Newton
