,Course Subject,Course Number,Topic,URI
4274,SPAN,667,postmodernism,http://dbpedia.org/resource/Postmodernism
4275,SPAN,667,colonialism,http://dbpedia.org/resource/Colonialism
4276,SPAN,668,epistemological,http://dbpedia.org/resource/Epistemology
4277,SPAN,668,ontological,http://dbpedia.org/resource/Ontology
4278,SPAN,668,Hispanic,http://dbpedia.org/resource/Hispanic_and_Latino_Americans
4279,SPAN,668,Chicano,http://dbpedia.org/resource/Chicano
4280,SPAN,668,postmodernism,http://dbpedia.org/resource/Postmodernism
4281,SPAN,668,colonialism,http://dbpedia.org/resource/Colonialism
4282,SPAN,669,epistemological,http://dbpedia.org/resource/Epistemology
4283,SPAN,669,ontological,http://dbpedia.org/resource/Ontology
4284,SPAN,669,Hispanic,http://dbpedia.org/resource/Hispanic_and_Latino_Americans
4285,SPAN,669,Chicano,http://dbpedia.org/resource/Chicano
4286,SPAN,669,postmodernism,http://dbpedia.org/resource/Postmodernism
4287,SPAN,669,colonialism,http://dbpedia.org/resource/Colonialism
4288,SPAN,670,epistemological,http://dbpedia.org/resource/Epistemology
4289,SPAN,670,ontological,http://dbpedia.org/resource/Ontology
4290,SPAN,670,Hispanic,http://dbpedia.org/resource/Hispanic_and_Latino_Americans
4291,SPAN,670,Chicano,http://dbpedia.org/resource/Chicano
4292,SPAN,670,postmodernism,http://dbpedia.org/resource/Postmodernism
4293,SPAN,670,colonialism,http://dbpedia.org/resource/Colonialism
4294,SPAN,671,Hispanic,http://dbpedia.org/resource/Hispanic_America
4295,SPAN,671,expression,http://dbpedia.org/resource/Idiom
4296,SPAN,671,American,http://dbpedia.org/resource/American_poetry
4297,SPAN,671,Asian,http://dbpedia.org/resource/Asian_Americans
4298,SPAN,671,Caliban,http://dbpedia.org/resource/Caliban
4299,SPAN,671,Ariel,http://dbpedia.org/resource/Ariel_Motorcycles
4300,SPAN,671,Latin America,http://dbpedia.org/resource/Latin_American_literature
4301,SPAN,671,rhetoric,http://dbpedia.org/resource/Rhetoric
4302,SPAN,671,modernity,http://dbpedia.org/resource/Modernity
4303,SPAN,671,postmodernity,http://dbpedia.org/resource/Postmodernism
4304,SPAN,671,Spain,http://dbpedia.org/resource/Spain
4305,SPAN,671,Spanish America,http://dbpedia.org/resource/Hispanic_America
4306,SPAN,672,Hispanic,http://dbpedia.org/resource/Hispanic_America
4307,SPAN,672,expression,http://dbpedia.org/resource/Idiom
4308,SPAN,672,American,http://dbpedia.org/resource/American_poetry
4309,SPAN,672,Asian,http://dbpedia.org/resource/Asian_Americans
4310,SPAN,672,Caliban,http://dbpedia.org/resource/Caliban
4311,SPAN,672,Ariel,http://dbpedia.org/resource/Ariel_Motorcycles
4312,SPAN,672,Latin America,http://dbpedia.org/resource/Latin_American_literature
4313,SPAN,672,rhetoric,http://dbpedia.org/resource/Rhetoric
4314,SPAN,672,modernity,http://dbpedia.org/resource/Modernity
4315,SPAN,672,postmodernity,http://dbpedia.org/resource/Postmodernism
4316,SPAN,672,Spain,http://dbpedia.org/resource/Spain
4317,SPAN,672,Spanish America,http://dbpedia.org/resource/Hispanic_America
4318,SPAN,673,Hispanic,http://dbpedia.org/resource/Hispanic_America
4319,SPAN,673,expression,http://dbpedia.org/resource/Idiom
4320,SPAN,673,American,http://dbpedia.org/resource/American_poetry
4321,SPAN,673,Asian,http://dbpedia.org/resource/Asian_Americans
4322,SPAN,673,Caliban,http://dbpedia.org/resource/Caliban
4323,SPAN,673,Ariel,http://dbpedia.org/resource/Ariel_Motorcycles
4324,SPAN,673,Latin America,http://dbpedia.org/resource/Latin_American_literature
4325,SPAN,673,rhetoric,http://dbpedia.org/resource/Rhetoric
4326,SPAN,673,modernity,http://dbpedia.org/resource/Modernity
4327,SPAN,673,postmodernity,http://dbpedia.org/resource/Postmodernism
4328,SPAN,673,Spain,http://dbpedia.org/resource/Spain
4329,SPAN,673,Spanish America,http://dbpedia.org/resource/Hispanic_America
4330,SPAN,674,Hispanic,http://dbpedia.org/resource/Hispanic_America
4331,SPAN,674,expression,http://dbpedia.org/resource/Idiom
4332,SPAN,674,American,http://dbpedia.org/resource/American_poetry
4333,SPAN,674,Asian,http://dbpedia.org/resource/Asian_Americans
4334,SPAN,674,Caliban,http://dbpedia.org/resource/Caliban
4335,SPAN,674,Ariel,http://dbpedia.org/resource/Ariel_Motorcycles
4336,SPAN,674,Latin America,http://dbpedia.org/resource/Latin_American_literature
4337,SPAN,674,rhetoric,http://dbpedia.org/resource/Rhetoric
4338,SPAN,674,modernity,http://dbpedia.org/resource/Modernity
4339,SPAN,674,postmodernity,http://dbpedia.org/resource/Postmodernism
4340,SPAN,674,Spain,http://dbpedia.org/resource/Spain
4341,SPAN,674,Spanish America,http://dbpedia.org/resource/Hispanic_America
4342,SPAN,675,Hispanic,http://dbpedia.org/resource/Hispanic_America
4343,SPAN,675,expression,http://dbpedia.org/resource/Idiom
4344,SPAN,675,American,http://dbpedia.org/resource/American_poetry
4345,SPAN,675,Asian,http://dbpedia.org/resource/Asian_Americans
4346,SPAN,675,Caliban,http://dbpedia.org/resource/Caliban
4347,SPAN,675,Ariel,http://dbpedia.org/resource/Ariel_Motorcycles
4348,SPAN,675,Latin America,http://dbpedia.org/resource/Latin_American_literature
4349,SPAN,675,rhetoric,http://dbpedia.org/resource/Rhetoric
4350,SPAN,675,modernity,http://dbpedia.org/resource/Modernity
4351,SPAN,675,postmodernity,http://dbpedia.org/resource/Postmodernism
4352,SPAN,675,Spain,http://dbpedia.org/resource/Spain
4353,SPAN,675,Spanish America,http://dbpedia.org/resource/Hispanic_America
4354,SPAN,676,Hispanic,http://dbpedia.org/resource/Hispanic_America
4355,SPAN,676,expression,http://dbpedia.org/resource/Idiom
4356,SPAN,676,American,http://dbpedia.org/resource/American_poetry
4357,SPAN,676,Asian,http://dbpedia.org/resource/Asian_Americans
4358,SPAN,676,Caliban,http://dbpedia.org/resource/Caliban
4359,SPAN,676,Ariel,http://dbpedia.org/resource/Ariel_Motorcycles
4360,SPAN,676,Latin America,http://dbpedia.org/resource/Latin_American_literature
4361,SPAN,676,rhetoric,http://dbpedia.org/resource/Rhetoric
4362,SPAN,676,modernity,http://dbpedia.org/resource/Modernity
4363,SPAN,676,postmodernity,http://dbpedia.org/resource/Postmodernism
4364,SPAN,676,Spain,http://dbpedia.org/resource/Spain
4365,SPAN,676,Spanish America,http://dbpedia.org/resource/Hispanic_America
4366,SPAN,677,Hispanic,http://dbpedia.org/resource/Hispanic_America
4367,SPAN,677,expression,http://dbpedia.org/resource/Idiom
4368,SPAN,677,American,http://dbpedia.org/resource/American_poetry
4369,SPAN,677,Asian,http://dbpedia.org/resource/Asian_Americans
4370,SPAN,677,Caliban,http://dbpedia.org/resource/Caliban
4371,SPAN,677,Ariel,http://dbpedia.org/resource/Ariel_Motorcycles
4372,SPAN,677,Latin America,http://dbpedia.org/resource/Latin_American_literature
4373,SPAN,677,rhetoric,http://dbpedia.org/resource/Rhetoric
4374,SPAN,677,modernity,http://dbpedia.org/resource/Modernity
4375,SPAN,677,postmodernity,http://dbpedia.org/resource/Postmodernism
4376,SPAN,677,Spain,http://dbpedia.org/resource/Spain
4377,SPAN,677,Spanish America,http://dbpedia.org/resource/Hispanic_America
4378,SPAN,678,Hispanic,http://dbpedia.org/resource/Hispanic_America
4379,SPAN,678,expression,http://dbpedia.org/resource/Idiom
4380,SPAN,678,American,http://dbpedia.org/resource/American_poetry
4381,SPAN,678,Asian,http://dbpedia.org/resource/Asian_Americans
4382,SPAN,678,Caliban,http://dbpedia.org/resource/Caliban
4383,SPAN,678,Ariel,http://dbpedia.org/resource/Ariel_Motorcycles
4384,SPAN,678,Latin America,http://dbpedia.org/resource/Latin_American_literature
4385,SPAN,678,rhetoric,http://dbpedia.org/resource/Rhetoric
4386,SPAN,678,modernity,http://dbpedia.org/resource/Modernity
4387,SPAN,678,postmodernity,http://dbpedia.org/resource/Postmodernism
4388,SPAN,678,Spain,http://dbpedia.org/resource/Spain
4389,SPAN,678,Spanish America,http://dbpedia.org/resource/Hispanic_America
4390,SPAN,679,Hispanic,http://dbpedia.org/resource/Hispanic_America
4391,SPAN,679,expression,http://dbpedia.org/resource/Idiom
4392,SPAN,679,American,http://dbpedia.org/resource/American_poetry
4393,SPAN,679,Asian,http://dbpedia.org/resource/Asian_Americans
4394,SPAN,679,Caliban,http://dbpedia.org/resource/Caliban
4395,SPAN,679,Ariel,http://dbpedia.org/resource/Ariel_Motorcycles
4396,SPAN,679,Latin America,http://dbpedia.org/resource/Latin_American_literature
4397,SPAN,679,rhetoric,http://dbpedia.org/resource/Rhetoric
4398,SPAN,679,modernity,http://dbpedia.org/resource/Modernity
4399,SPAN,679,postmodernity,http://dbpedia.org/resource/Postmodernism
4400,SPAN,679,Spain,http://dbpedia.org/resource/Spain
4401,SPAN,679,Spanish America,http://dbpedia.org/resource/Hispanic_America
4402,SPAN,680,Hispanic,http://dbpedia.org/resource/Hispanic_America
4403,SPAN,680,expression,http://dbpedia.org/resource/Idiom
4404,SPAN,680,American,http://dbpedia.org/resource/American_poetry
4405,SPAN,680,Asian,http://dbpedia.org/resource/Asian_Americans
4406,SPAN,680,Caliban,http://dbpedia.org/resource/Caliban
4407,SPAN,680,Ariel,http://dbpedia.org/resource/Ariel_Motorcycles
4408,SPAN,680,Latin America,http://dbpedia.org/resource/Latin_American_literature
4409,SPAN,680,rhetoric,http://dbpedia.org/resource/Rhetoric
4410,SPAN,680,modernity,http://dbpedia.org/resource/Modernity
4411,SPAN,680,postmodernity,http://dbpedia.org/resource/Postmodernism
4412,SPAN,680,Spain,http://dbpedia.org/resource/Spain
4413,SPAN,680,Spanish America,http://dbpedia.org/resource/Hispanic_America
4414,COMS,800,epistemological,http://dbpedia.org/resource/Epistemology
4415,COMS,800,communication,http://dbpedia.org/resource/Communication
4416,COMS,822,data analysis,http://dbpedia.org/resource/Data_analysis
4417,COMS,841,commodification,http://dbpedia.org/resource/Commodification
4418,COMS,841,industrialization,http://dbpedia.org/resource/Industrialisation
4419,COMS,841,cultural industries,http://dbpedia.org/resource/Cultural_industry
4420,COMS,842,popular music,http://dbpedia.org/resource/Popular_music
4421,COMS,842,The seminar,http://dbpedia.org/resource/The_Seminar
4422,COMS,842,ethnography,http://dbpedia.org/resource/Ethnography
4423,COMS,843,communication,http://dbpedia.org/resource/Communication
4424,COMS,843,public policy,http://dbpedia.org/resource/Public_policy
4425,COMS,843,public sphere,http://dbpedia.org/resource/Public_sphere
4426,COMS,843,deregulation,http://dbpedia.org/resource/Deregulation
4427,COMS,851,interpersonal communication,http://dbpedia.org/resource/Interpersonal_communication
4428,COMS,851,public address,http://dbpedia.org/resource/Public_speaking
4429,COMS,851,ethnomethodology,http://dbpedia.org/resource/Ethnomethodology
4430,COMS,851,performance studies,http://dbpedia.org/resource/Performance_studies
4431,COMS,853,cognitive,http://dbpedia.org/resource/Cognition
4432,COMS,861,ethnography,http://dbpedia.org/resource/Ethnography
4433,COMS,861,ethnomethodology,http://dbpedia.org/resource/Ethnomethodology
4434,COMS,861,symbolic interactionism,http://dbpedia.org/resource/Symbolic_interactionism
4435,COMS,861,socio-linguistics,http://dbpedia.org/resource/Sociolinguistics
4436,COMS,861,folklore,http://dbpedia.org/resource/Family_folklore
4437,COMS,864,functionalist,http://dbpedia.org/resource/Structural_functionalism
4438,COMS,864,post-modern,http://dbpedia.org/resource/Postmodernism
4439,COMS,864,constructivist,http://dbpedia.org/resource/Constructivist_epistemology
4440,COMS,873,hybrid,http://dbpedia.org/resource/Hybrid_electric_vehicle
4441,COMS,873,transnational communication,http://dbpedia.org/resource/International_communication
4442,COMS,875,communication,http://dbpedia.org/resource/Communication
4443,COMS,876,social forces,http://dbpedia.org/resource/Social_Forces
4444,COMS,876,praxis,http://dbpedia.org/resource/Praxis_School
4445,COMS,877,communication,http://dbpedia.org/resource/Communication
4446,COMS,877,Canadian,http://dbpedia.org/resource/Canada
4447,COMS,877,international,http://dbpedia.org/resource/International
4448,COMS,878,mass media,http://dbpedia.org/resource/Mass_media
4449,COMS,878,communication,http://dbpedia.org/resource/Communication
4450,COMS,878,discursive formations,http://dbpedia.org/resource/Discourse
4451,COMS,878,media play,http://dbpedia.org/resource/Media_Play
4452,COMS,879,human-computer interaction,http://dbpedia.org/resource/Human–computer_interaction
4453,COMS,879,communication,http://dbpedia.org/resource/Communication
4454,COMS,879,e-commerce,http://dbpedia.org/resource/E-commerce
4455,COMS,879,distance education,http://dbpedia.org/resource/Distance_education
4456,COMS,879,intelligence,http://dbpedia.org/resource/Intelligence
4457,COMS,879,cognitive ergonomics,http://dbpedia.org/resource/Cognitive_ergonomics
4458,COMS,880,communication,http://dbpedia.org/resource/Communication
4459,COMS,880,constructivist,http://dbpedia.org/resource/Social_constructionism
4460,COMS,880,diffusion,http://dbpedia.org/resource/Diffusion_of_innovations
4461,COMS,880,The seminar,http://dbpedia.org/resource/The_Seminar
4462,COMS,882,democracy,http://dbpedia.org/resource/Democracy
4463,COMS,882,public sphere,http://dbpedia.org/resource/Public_sphere
4464,COMS,882,public culture,http://dbpedia.org/resource/Public_Culture
4465,COMS,883,communication,http://dbpedia.org/resource/Communication
4466,COMS,883,historiographical,http://dbpedia.org/resource/Historiography
4467,COMS,884,cultural studies,http://dbpedia.org/resource/Cultural_studies
4468,COMS,884,Marxist,http://dbpedia.org/resource/Marxism
4469,COMS,884,British Cultural Studies,http://dbpedia.org/resource/Cultural_studies
4470,COMS,884,hegemony,http://dbpedia.org/resource/Cultural_hegemony
4471,COMS,885,mass culture,http://dbpedia.org/resource/Media_culture
4472,COMS,885,mass society,http://dbpedia.org/resource/Mass_society
4473,COMS,886,communication,http://dbpedia.org/resource/Communication
4474,COMS,886,social forces,http://dbpedia.org/resource/Social_Forces
4475,COMS,886,commodification,http://dbpedia.org/resource/Commodification
4476,COMS,886,revolutionary,http://dbpedia.org/resource/Revolutionary
4477,COMS,887,communication,http://dbpedia.org/resource/Communication
4478,COMS,888,latitude,http://dbpedia.org/resource/Latitude
4479,COMS,888,expression,http://dbpedia.org/resource/Freedom_of_speech
4480,COMS,888,informs,http://dbpedia.org/resource/Institute_for_Operations_Research_and_the_Management_Sciences
4481,COMS,889,Organizational Communication,http://dbpedia.org/resource/Organizational_communication
4482,COMS,889,organizational studies,http://dbpedia.org/resource/Organizational_behavior
4483,COMS,889,communication,http://dbpedia.org/resource/Communication
4484,COMS,889,scientific management,http://dbpedia.org/resource/Scientific_management
4485,COMS,889,cybernetics,http://dbpedia.org/resource/Cybernetics
4486,COMS,889,political economy,http://dbpedia.org/resource/Political_economy
4487,COMS,889,cultural studies,http://dbpedia.org/resource/Postcolonialism
4488,COMS,889,feminism,http://dbpedia.org/resource/Feminism
4489,COMS,889,post-modernism,http://dbpedia.org/resource/Postmodernism
4490,COMS,889,public relations,http://dbpedia.org/resource/Public_relations
4491,COMS,891,communication,http://dbpedia.org/resource/Communication
4492,COMS,891,epistemological,http://dbpedia.org/resource/Epistemology
4493,COMS,891,political economy,http://dbpedia.org/resource/Political_economy
4494,COMS,892,Epistemology,http://dbpedia.org/resource/Epistemology
4495,COMS,892,diegesis,http://dbpedia.org/resource/Mimesis
4496,COMS,892,spatialization,http://dbpedia.org/resource/Spatial_music
4497,COMS,893,communication,http://dbpedia.org/resource/Communication
4498,COMS,600,Communication Theory,http://dbpedia.org/resource/Communication_theory
4499,COMS,600,Functionalism,http://dbpedia.org/resource/Structural_functionalism
4500,COMS,600,Symbolism,http://dbpedia.org/resource/Religious_symbolism
4501,COMS,600,Cultural Studies,http://dbpedia.org/resource/Cultural_studies
4502,COMS,605,epistemology,http://dbpedia.org/resource/Epistemology
4503,COMS,605,communication,http://dbpedia.org/resource/Communication
4504,COMS,608,orality,http://dbpedia.org/resource/Orality
4505,COMS,608,mass press,http://dbpedia.org/resource/Mass_media
4506,COMS,608,nation-state,http://dbpedia.org/resource/Nation_state
4507,COMS,614,public affairs,http://dbpedia.org/resource/Public_policy
4508,COMS,614,truth-value,http://dbpedia.org/resource/Truth_value
4509,COMS,614,infotainment,http://dbpedia.org/resource/Infotainment
4510,COMS,622,libel,http://dbpedia.org/resource/Defamation
4511,COMS,622,expression,http://dbpedia.org/resource/Freedom_of_speech
4512,COMS,622,censorship,http://dbpedia.org/resource/Censorship
4513,COMS,622,privacy,http://dbpedia.org/resource/Privacy
4514,COMS,624,goal setting,http://dbpedia.org/resource/Goal_setting
4515,COMS,624,ethics,http://dbpedia.org/resource/Business_ethics
4516,COMS,624,mass media,http://dbpedia.org/resource/Mass_media
4517,COMS,844,communication,http://dbpedia.org/resource/Communication
4518,COMS,844,ICT,http://dbpedia.org/resource/Information_and_communications_technology
4519,COMS,844,macro-sociological,http://dbpedia.org/resource/Macrosociology
4520,COMS,874,Globalization,http://dbpedia.org/resource/Globalization
4521,COMS,874,communication,http://dbpedia.org/resource/Communication
4522,COMS,874,international,http://dbpedia.org/resource/International
4523,COMS,627,cultural industries,http://dbpedia.org/resource/Cultural_industry
4524,COMS,627,economics,http://dbpedia.org/resource/Economics
4525,COMS,628,Organizational Communication,http://dbpedia.org/resource/Organizational_communication
4526,COMS,628,communication,http://dbpedia.org/resource/Communication
4527,COMS,628,organizational culture,http://dbpedia.org/resource/Organizational_culture
4528,COMS,630,Colonialism,http://dbpedia.org/resource/Colonialism
4529,COMS,630,communication,http://dbpedia.org/resource/Communication
4530,COMS,630,sustainable development,http://dbpedia.org/resource/Sustainable_development
4531,COMS,632,cultural theory,http://dbpedia.org/resource/Cultural_Theory_of_risk
4532,COMS,632,media consumption,http://dbpedia.org/resource/Media_consumption
4533,COMS,634,interact,http://dbpedia.org/resource/Interaction
4534,COMS,634,international,http://dbpedia.org/resource/International_law
4535,COMS,634,communication,http://dbpedia.org/resource/Communication
4536,COMS,634,media imperialism,http://dbpedia.org/resource/Media_imperialism
4537,COMS,635,feminist theory,http://dbpedia.org/resource/Feminist_theory
4538,COMS,635,communication,http://dbpedia.org/resource/Communication
4539,COMS,635,psychoanalytic theory,http://dbpedia.org/resource/Psychoanalysis
4540,COMS,635,materialist,http://dbpedia.org/resource/Historical_materialism
